index,origin,destination,depart_time,depart_weekday,duration,arrival_time,arrival_weekday,flight_no,airline_code,airline,economy_fare,business_fare,first_fare
6534,BCN,DXB,15:30:00,3,08:45:00,00:15:00,4,QA2120,QA,QAirline,75277,,271014.0
6535,BCN,DXB,15:30:00,1,08:45:00,00:15:00,2,QA3424,QA,QAirline,75277,,378027.0
6536,BCN,DXB,15:30:00,6,08:45:00,00:15:00,0,QA3654,QA,QAirline,75453,,271037.0
6537,BCN,DXB,21:00:00,4,08:55:00,05:55:00,5,QA4011,QA,QAirline,77533,,272084.0
6538,BCN,DXB,15:30:00,4,08:45:00,00:15:00,5,QA2578,QA,QAirline,77582,,240406.0
6539,BCN,DXB,15:30:00,5,08:45:00,00:15:00,6,QA1639,QA,QAirline,77582,,335090.0
6540,BCN,DXB,21:00:00,6,08:55:00,05:55:00,0,QA4349,QA,QAirline,114218,,239123.0
6541,BCN,DXB,15:30:00,0,08:45:00,00:15:00,1,QA1424,QA,QAirline,325910,,333666.0
6542,BCN,LAX,14:00:00,2,04:10:00,18:10:00,2,QA2458,QA,QAirline,102299,,
6543,BCN,LAX,14:00:00,2,04:10:00,18:10:00,2,QA2037,QA,QAirline,105612,,
6544,BCN,LAX,14:00:00,2,04:10:00,18:10:00,2,QA3240,QA,QAirline,122342,,
6545,BCN,LAX,14:00:00,3,04:10:00,18:10:00,3,QA2281,QA,QAirline,139652,,
6546,BCN,LAX,14:00:00,0,04:10:00,18:10:00,0,QA1332,QA,QAirline,150625,,
6547,BCN,LAX,14:00:00,5,04:10:00,18:10:00,5,QA2966,QA,QAirline,150625,,
6548,BCN,LAX,14:00:00,5,04:10:00,18:10:00,5,QA1274,QA,QAirline,161964,,
6549,BCN,LAX,14:00:00,3,04:10:00,18:10:00,3,QA1354,QA,QAirline,161964,184986.0,
6550,BCN,LAX,14:00:00,0,04:10:00,18:10:00,0,QA1595,QA,QAirline,161964,,
6551,BCN,LAX,14:00:00,3,04:10:00,18:10:00,3,QA4356,QA,QAirline,197962,,
6552,BCN,LAX,14:00:00,5,04:10:00,18:10:00,5,QA1069,QA,QAirline,197962,,
6553,BCN,LAX,14:00:00,2,04:10:00,18:10:00,2,QA2880,QA,QAirline,197962,,
6554,BCN,LAX,14:00:00,0,04:10:00,18:10:00,0,QA2922,QA,QAirline,197962,,
6555,BCN,ORD,11:35:00,0,03:00:00,14:35:00,0,QA3012,QA,QAirline,109568,268000.0,521867.0
6556,BCN,ORD,11:35:00,1,03:00:00,14:35:00,1,QA4948,QA,QAirline,109568,268000.0,521867.0
6557,BCN,ORD,11:35:00,4,03:00:00,14:35:00,4,QA4406,QA,QAirline,122335,268000.0,521867.0
6558,BCN,ORD,11:35:00,6,03:00:00,14:35:00,6,QA4035,QA,QAirline,188358,,
6559,BCN,ORD,11:35:00,5,03:00:00,14:35:00,5,QA3849,QA,QAirline,188540,,
6560,BCN,ORD,11:35:00,0,03:00:00,14:35:00,0,QA1182,QA,QAirline,188540,,
6561,BCN,ORD,11:35:00,2,03:00:00,14:35:00,2,QA2789,QA,QAirline,188540,,
6562,BCN,ORD,11:35:00,4,03:00:00,14:35:00,4,QA2540,QA,QAirline,188540,,
6563,BCN,ORD,11:35:00,5,03:00:00,14:35:00,5,QA2248,QA,QAirline,189523,,518672.0
6564,BCN,ORD,11:35:00,6,03:00:00,14:35:00,6,QA3410,QA,QAirline,189523,273148.0,
6565,BCN,ORD,11:35:00,2,03:00:00,14:35:00,2,QA3882,QA,QAirline,189523,269088.0,
6566,BCN,ORD,11:35:00,0,03:00:00,14:35:00,0,QA3793,QA,QAirline,189523,269122.0,
6567,BCN,ORD,11:35:00,4,03:00:00,14:35:00,4,QA3675,QA,QAirline,189523,269235.0,
6568,BCN,ORD,11:35:00,2,03:00:00,14:35:00,2,QA1502,QA,QAirline,190931,268000.0,
6569,BCN,ORD,11:35:00,0,03:00:00,14:35:00,0,QA1544,QA,QAirline,190931,268000.0,521867.0
6570,BCN,ORD,11:35:00,4,03:00:00,14:35:00,4,QA3603,QA,QAirline,190931,268000.0,521867.0
6571,BCN,ORD,11:35:00,0,03:00:00,14:35:00,0,QA1834,QA,QAirline,191714,,540346.0
6572,BCN,ORD,11:35:00,5,03:00:00,14:35:00,5,QA1858,QA,QAirline,192044,,521803.0
6573,BCN,LHR,20:40:00,3,01:15:00,21:55:00,3,QA1592,QA,QAirline,11711,,46436.0
6574,BCN,LHR,07:10:00,4,01:25:00,08:35:00,4,QA2626,QA,QAirline,18186,,61720.0
6575,BCN,LHR,20:35:00,1,01:15:00,21:50:00,1,QA2837,QA,QAirline,26580,,67678.0
6576,BCN,LHR,14:45:00,1,01:20:00,16:05:00,1,QA1555,QA,QAirline,26580,,64656.0
6577,BCN,LHR,10:10:00,2,01:25:00,11:35:00,2,QA1274,QA,QAirline,30571,,67678.0
6578,BCN,LHR,14:45:00,2,01:20:00,16:05:00,2,QA4333,QA,QAirline,31044,,56712.0
6579,BCN,LHR,07:10:00,2,01:25:00,08:35:00,2,QA3443,QA,QAirline,31044,,56107.0
6580,BCN,LHR,07:10:00,3,01:25:00,08:35:00,3,QA1150,QA,QAirline,34097,,60252.0
6581,BCN,LHR,10:05:00,3,01:25:00,11:30:00,3,QA4652,QA,QAirline,34097,,60252.0
6582,BCN,LHR,10:05:00,3,01:25:00,11:30:00,3,QA1502,QA,QAirline,35512,,60252.0
6583,BCN,LHR,07:10:00,3,01:25:00,08:35:00,3,QA1935,QA,QAirline,35512,,60252.0
6584,BCN,LHR,17:00:00,3,01:15:00,18:15:00,3,QA1632,QA,QAirline,37062,,
6585,BCN,LHR,07:10:00,5,01:25:00,08:35:00,5,QA3086,QA,QAirline,37062,,61720.0
6586,BCN,LHR,20:40:00,2,01:15:00,21:55:00,2,QA3224,QA,QAirline,40163,,64656.0
6587,BCN,LHR,14:45:00,1,01:20:00,16:05:00,1,QA2002,QA,QAirline,40163,,64656.0
6588,BCN,LHR,10:15:00,4,01:25:00,11:40:00,4,QA4250,QA,QAirline,40163,,64656.0
6589,BCN,LHR,13:00:00,1,01:20:00,14:20:00,1,QA1558,QA,QAirline,41804,,
6590,BCN,LHR,20:35:00,1,01:15:00,21:50:00,1,QA4753,QA,QAirline,43263,,67678.0
6591,BCN,LHR,17:00:00,1,01:15:00,18:15:00,1,QA2752,QA,QAirline,43263,,67678.0
6592,BCN,LHR,10:30:00,1,01:25:00,11:55:00,1,QA2502,QA,QAirline,43263,,
6593,BCN,LHR,10:10:00,2,01:25:00,11:35:00,2,QA4754,QA,QAirline,43263,,67678.0
6594,BCN,LHR,07:10:00,1,01:25:00,08:35:00,1,QA2413,QA,QAirline,51197,,
6595,BCN,LHR,20:35:00,0,01:15:00,21:50:00,0,QA3099,QA,QAirline,52009,,
6596,BCN,LHR,16:45:00,2,01:15:00,18:00:00,2,QA1505,QA,QAirline,52656,,76486.0
6597,BCN,LHR,13:00:00,4,01:20:00,14:20:00,4,QA1565,QA,QAirline,54206,,
6598,BCN,CDG,07:20:00,2,02:00:00,09:20:00,2,QA2795,QA,QAirline,5015,,
6599,BCN,CDG,20:25:00,1,02:00:00,22:25:00,1,QA4616,QA,QAirline,5015,,
6600,BCN,CDG,07:30:00,3,02:00:00,09:30:00,3,QA2088,QA,QAirline,5471,,
6601,BCN,CDG,18:00:00,1,02:05:00,20:05:00,1,QA3435,QA,QAirline,5562,,
6602,BCN,CDG,11:30:00,2,02:00:00,13:30:00,2,QA2297,QA,QAirline,6383,,
6603,BCN,CDG,20:25:00,2,02:00:00,22:25:00,2,QA3306,QA,QAirline,6383,,
6604,BCN,CDG,07:20:00,1,02:00:00,09:20:00,1,QA4234,QA,QAirline,6383,,
6605,BCN,CDG,13:00:00,2,02:05:00,15:05:00,2,QA1341,QA,QAirline,6702,,
6606,BCN,CDG,18:00:00,2,02:05:00,20:05:00,2,QA1276,QA,QAirline,6702,,
6607,BCN,CDG,07:20:00,4,02:00:00,09:20:00,4,QA1191,QA,QAirline,7295,,
6608,BCN,CDG,20:25:00,3,02:00:00,22:25:00,3,QA4941,QA,QAirline,7295,,
6609,BCN,CDG,11:25:00,3,02:00:00,13:25:00,3,QA4337,QA,QAirline,7295,,
6610,BCN,CDG,13:00:00,1,02:05:00,15:05:00,1,QA4895,QA,QAirline,7523,,
6611,BCN,CDG,13:00:00,3,02:05:00,15:05:00,3,QA1799,QA,QAirline,7523,,
6612,BCN,CDG,18:00:00,3,02:05:00,20:05:00,3,QA3258,QA,QAirline,7979,,
6613,BCN,CDG,18:00:00,0,02:05:00,20:05:00,0,QA3599,QA,QAirline,8161,,
6614,BCN,CDG,20:25:00,0,02:00:00,22:25:00,0,QA4897,QA,QAirline,8207,,
6615,BCN,CDG,11:40:00,1,02:00:00,13:40:00,1,QA4899,QA,QAirline,8207,,
6616,BCN,CDG,07:20:00,2,02:00:00,09:20:00,2,QA1465,QA,QAirline,8769,,
6617,BCN,CDG,20:25:00,1,02:00:00,22:25:00,1,QA3309,QA,QAirline,8769,,
6618,BCN,CDG,07:20:00,0,02:00:00,09:20:00,0,QA4332,QA,QAirline,9119,,
6619,BCN,CDG,11:25:00,4,02:00:00,13:25:00,4,QA2346,QA,QAirline,10031,,
6620,BCN,CDG,11:25:00,0,02:00:00,13:25:00,0,QA3603,QA,QAirline,10031,,
6621,BCN,CDG,11:30:00,2,02:00:00,13:30:00,2,QA3467,QA,QAirline,10133,,
6622,BCN,CDG,20:25:00,2,02:00:00,22:25:00,2,QA3039,QA,QAirline,10133,,
6623,BCN,AMS,19:35:00,5,02:25:00,22:00:00,5,QA2619,QA,QAirline,4837,,
6624,BCN,AMS,07:15:00,1,02:30:00,09:45:00,1,QA1500,QA,QAirline,5285,,
6625,BCN,AMS,18:25:00,5,02:30:00,20:55:00,5,QA1127,QA,QAirline,5285,,
6626,BCN,AMS,07:15:00,3,02:30:00,09:45:00,3,QA4734,QA,QAirline,5285,,
6627,BCN,AMS,13:00:00,3,02:30:00,15:30:00,3,QA1828,QA,QAirline,5285,,
6628,BCN,AMS,08:25:00,3,02:25:00,10:50:00,3,QA3197,QA,QAirline,5644,,
6629,BCN,AMS,15:20:00,1,02:25:00,17:45:00,1,QA1794,QA,QAirline,5733,,
6630,BCN,AMS,19:35:00,3,02:25:00,22:00:00,3,QA4008,QA,QAirline,5733,,
6631,BCN,AMS,15:20:00,4,02:25:00,17:45:00,4,QA4479,QA,QAirline,5733,,
6632,BCN,AMS,15:20:00,3,02:25:00,17:45:00,3,QA1423,QA,QAirline,5733,,
6633,BCN,AMS,07:15:00,4,02:30:00,09:45:00,4,QA3738,QA,QAirline,5733,,
6634,BCN,AMS,19:35:00,4,02:25:00,22:00:00,4,QA3862,QA,QAirline,6180,,
6635,BCN,AMS,13:20:00,4,02:25:00,15:45:00,4,QA2103,QA,QAirline,6180,,
6636,BCN,AMS,15:20:00,5,02:25:00,17:45:00,5,QA3310,QA,QAirline,6180,,
6637,BCN,AMS,10:05:00,3,02:30:00,12:35:00,3,QA4506,QA,QAirline,6180,,
6638,BCN,AMS,18:25:00,3,02:30:00,20:55:00,3,QA2069,QA,QAirline,6180,,
6639,BCN,AMS,10:05:00,1,02:30:00,12:35:00,1,QA2643,QA,QAirline,6180,,
6640,BCN,AMS,10:05:00,4,02:30:00,12:35:00,4,QA3310,QA,QAirline,6180,,
6641,BCN,AMS,07:15:00,2,02:30:00,09:45:00,2,QA4611,QA,QAirline,6180,,
6642,BCN,AMS,13:00:00,1,02:30:00,15:30:00,1,QA2396,QA,QAirline,6180,,
6643,BCN,AMS,19:35:00,1,02:25:00,22:00:00,1,QA3910,QA,QAirline,7076,,
6644,BCN,AMS,18:25:00,4,02:30:00,20:55:00,4,QA3117,QA,QAirline,7076,,
6645,BCN,AMS,07:10:00,6,02:30:00,09:40:00,6,QA1486,QA,QAirline,7076,,
6646,BCN,AMS,10:05:00,5,02:30:00,12:35:00,5,QA3040,QA,QAirline,7076,,
6647,BCN,AMS,07:15:00,5,02:30:00,09:45:00,5,QA3526,QA,QAirline,7076,,
6650,BCN,FRA,16:55:00,3,02:10:00,19:05:00,3,QA3861,QA,QAirline,16230,,32962.0
6651,BCN,FRA,06:50:00,1,02:10:00,09:00:00,1,QA3184,QA,QAirline,16230,,
6652,BCN,FRA,18:55:00,0,02:10:00,21:05:00,0,QA1356,QA,QAirline,16230,,
6653,BCN,FRA,12:45:00,0,02:10:00,14:55:00,0,QA4928,QA,QAirline,16230,,
6654,BCN,FRA,13:55:00,1,02:10:00,16:05:00,1,QA2114,QA,QAirline,16283,,32962.0
6655,BCN,FRA,12:45:00,3,02:10:00,14:55:00,3,QA2172,QA,QAirline,16283,,
6656,BCN,FRA,08:00:00,1,02:10:00,10:10:00,1,QA1650,QA,QAirline,16283,,
6657,BCN,FRA,08:00:00,3,02:10:00,10:10:00,3,QA3948,QA,QAirline,16283,,
6658,BCN,FRA,16:00:00,1,02:10:00,18:10:00,1,QA1079,QA,QAirline,16283,,32962.0
6659,BCN,FRA,10:30:00,3,02:10:00,12:40:00,3,QA2769,QA,QAirline,16323,,
6660,BCN,FRA,16:00:00,3,02:10:00,18:10:00,3,QA3993,QA,QAirline,16323,,32962.0
6661,BCN,FRA,13:55:00,3,02:10:00,16:05:00,3,QA2628,QA,QAirline,16323,,
6662,BCN,FRA,18:55:00,3,02:10:00,21:05:00,3,QA4008,QA,QAirline,16323,,32962.0
6663,BCN,FRA,06:50:00,0,02:10:00,09:00:00,0,QA2537,QA,QAirline,17592,,32962.0
6664,BCN,FRA,16:00:00,0,02:10:00,18:10:00,0,QA1989,QA,QAirline,17592,,32962.0
6665,BCN,FRA,18:55:00,1,02:10:00,21:05:00,1,QA4011,QA,QAirline,17651,,32962.0
6666,BCN,FRA,12:45:00,2,02:10:00,14:55:00,2,QA1863,QA,QAirline,17651,,36250.0
6667,BCN,FRA,12:45:00,1,02:10:00,14:55:00,1,QA3990,QA,QAirline,17651,,
6668,BCN,FRA,16:55:00,0,02:10:00,19:05:00,0,QA2072,QA,QAirline,17651,,32962.0
6669,BCN,FRA,16:00:00,2,02:10:00,18:10:00,2,QA1232,QA,QAirline,17651,,36250.0
6670,BCN,FRA,16:55:00,1,02:10:00,19:05:00,1,QA3588,QA,QAirline,17651,,
6671,BCN,FRA,18:55:00,2,02:10:00,21:05:00,2,QA3818,QA,QAirline,17651,,36250.0
6672,BCN,FRA,08:00:00,4,02:10:00,10:10:00,4,QA1217,QA,QAirline,19068,,33657.0
6673,BCN,SAW,16:05:00,0,04:35:00,20:40:00,0,QA2816,QA,QAirline,18486,,
6674,BCN,SAW,14:35:00,0,04:35:00,19:10:00,0,QA4132,QA,QAirline,21621,,
6675,BCN,SAW,16:05:00,2,04:35:00,20:40:00,2,QA2481,QA,QAirline,24756,,
6676,BCN,SAW,14:35:00,2,04:35:00,19:10:00,2,QA3412,QA,QAirline,27891,,
6677,BCN,SAW,19:15:00,5,04:35:00,23:50:00,5,QA1099,QA,QAirline,27891,,
6678,BCN,SAW,14:35:00,3,04:35:00,19:10:00,3,QA2283,QA,QAirline,27891,,
6679,BCN,SAW,14:35:00,4,04:35:00,19:10:00,4,QA3684,QA,QAirline,30579,,
6680,BCN,SAW,14:35:00,1,04:35:00,19:10:00,1,QA2228,QA,QAirline,35057,,
6681,BCN,IST,08:10:00,2,04:25:00,12:35:00,2,QA4611,QA,QAirline,46353,,116282.0
6682,BCN,SAW,14:35:00,6,04:35:00,19:10:00,6,QA2687,QA,QAirline,46703,,
6683,BCN,SAW,14:35:00,5,04:35:00,19:10:00,5,QA1813,QA,QAirline,46703,,
6684,BCN,IST,18:30:00,3,04:35:00,23:05:00,3,QA4263,QA,QAirline,52943,,135625.0
6685,BCN,IST,17:55:00,4,04:35:00,22:30:00,4,QA3972,QA,QAirline,53101,,162563.0
6686,BCN,IST,08:10:00,1,04:25:00,12:35:00,1,QA3979,QA,QAirline,53398,,136056.0
6687,BCN,IST,08:10:00,3,04:25:00,12:35:00,3,QA1163,QA,QAirline,53398,,99617.0
6688,BCN,IST,11:45:00,5,04:30:00,16:15:00,5,QA3548,QA,QAirline,53398,,136056.0
6689,BCN,IST,08:10:00,4,04:25:00,12:35:00,4,QA2387,QA,QAirline,53557,,116282.0
6690,BCN,IST,08:10:00,0,04:25:00,12:35:00,0,QA1958,QA,QAirline,53852,,136920.0
6691,BCN,IST,18:30:00,1,04:35:00,23:05:00,1,QA2344,QA,QAirline,61762,,159371.0
6692,BCN,IST,08:10:00,6,04:25:00,12:35:00,6,QA3671,QA,QAirline,62218,,117146.0
6693,BCN,IST,11:45:00,3,04:30:00,16:15:00,3,QA4645,QA,QAirline,62218,,136056.0
6694,BCN,IST,17:55:00,0,04:35:00,22:30:00,0,QA4266,QA,QAirline,62218,,136488.0
6695,BCN,IST,11:45:00,4,04:30:00,16:15:00,4,QA4074,QA,QAirline,62403,,136056.0
6696,BCN,IST,11:45:00,0,04:30:00,16:15:00,0,QA1576,QA,QAirline,62672,,136920.0
6697,BCN,IST,17:55:00,2,04:35:00,22:30:00,2,QA2214,QA,QAirline,72489,,135625.0
6698,BCN,JFK,12:50:00,3,02:50:00,15:40:00,3,QA1780,QA,QAirline,69658,132287.0,493495.0
6699,BCN,JFK,12:10:00,4,03:05:00,15:15:00,4,QA2385,QA,QAirline,70340,,321545.0
6700,BCN,JFK,12:10:00,5,03:05:00,15:15:00,5,QA4673,QA,QAirline,74992,,
6701,BCN,JFK,12:10:00,2,03:05:00,15:15:00,2,QA3537,QA,QAirline,76907,,348034.0
6702,BCN,JFK,12:50:00,1,02:50:00,15:40:00,1,QA2487,QA,QAirline,77768,,
6703,BCN,JFK,17:20:00,4,02:55:00,20:15:00,4,QA2281,QA,QAirline,86155,180380.0,
6704,BCN,JFK,17:20:00,4,02:55:00,20:15:00,4,QA1354,QA,QAirline,93637,93855.0,
6705,BCN,JFK,12:10:00,4,03:05:00,15:15:00,4,QA1082,QA,QAirline,98404,,321545.0
6706,BCN,JFK,12:50:00,4,02:50:00,15:40:00,4,QA1957,QA,QAirline,107516,165261.0,494667.0
6707,BCN,JFK,12:50:00,0,02:50:00,15:40:00,0,QA4033,QA,QAirline,109757,165652.0,368820.0
6708,BCN,JFK,17:20:00,1,02:55:00,20:15:00,1,QA2094,QA,QAirline,113130,167375.0,
6709,BCN,JFK,12:50:00,2,02:50:00,15:40:00,2,QA3585,QA,QAirline,119303,178817.0,494667.0
6710,BCN,JFK,17:20:00,3,02:55:00,20:15:00,3,QA4337,QA,QAirline,122103,180380.0,
6711,BCN,JFK,12:10:00,1,02:55:00,15:05:00,1,QA2562,QA,QAirline,123549,,320101.0
6712,BCN,JFK,12:10:00,1,02:55:00,15:05:00,1,QA4697,QA,QAirline,123549,,320101.0
6713,BCN,JFK,12:10:00,3,03:05:00,15:15:00,3,QA4995,QA,QAirline,123549,,320101.0
6714,BCN,JFK,12:10:00,5,03:05:00,15:15:00,5,QA3173,QA,QAirline,123549,,
6715,BCN,JFK,12:10:00,4,03:05:00,15:15:00,4,QA1695,QA,QAirline,123549,,342951.0
6716,BCN,JFK,12:10:00,2,03:05:00,15:15:00,2,QA2426,QA,QAirline,123549,,
6717,BCN,JFK,12:10:00,5,03:05:00,15:15:00,5,QA4466,QA,QAirline,123549,,
6718,BCN,JFK,12:10:00,3,03:05:00,15:15:00,3,QA3885,QA,QAirline,123549,,320101.0
6719,BCN,JFK,12:50:00,5,02:50:00,15:40:00,5,QA2792,QA,QAirline,174336,,365073.0
6720,BCN,SFO,14:00:00,1,04:10:00,18:10:00,1,QA3359,QA,QAirline,100005,191386.0,
6721,BCN,SFO,14:00:00,6,04:10:00,18:10:00,6,QA4640,QA,QAirline,110346,,
6722,BCN,SFO,14:00:00,5,04:10:00,18:10:00,5,QA1587,QA,QAirline,125638,,
6723,BCN,SFO,14:00:00,1,04:10:00,18:10:00,1,QA4078,QA,QAirline,128194,191386.0,
6724,BCN,SFO,14:00:00,3,04:10:00,18:10:00,3,QA4087,QA,QAirline,128758,184970.0,
6725,BCN,SFO,14:00:00,6,04:10:00,18:10:00,6,QA4085,QA,QAirline,128758,181132.0,
6726,BCN,SFO,14:00:00,5,04:10:00,18:10:00,5,QA4742,QA,QAirline,146540,,
6727,BCN,SFO,14:00:00,1,04:10:00,18:10:00,1,QA4005,QA,QAirline,158051,,
6728,BCN,SFO,14:00:00,3,04:10:00,18:10:00,3,QA1734,QA,QAirline,158051,170160.0,
6729,BCN,SFO,14:00:00,5,04:10:00,18:10:00,5,QA2391,QA,QAirline,169029,,
6730,BCN,SFO,14:00:00,1,04:10:00,18:10:00,1,QA1722,QA,QAirline,192137,,
6731,BCN,SFO,14:00:00,6,04:10:00,18:10:00,6,QA4265,QA,QAirline,192137,,
6732,BCN,SFO,14:00:00,5,04:10:00,18:10:00,5,QA3459,QA,QAirline,192137,,
6733,BCN,SFO,14:00:00,3,04:10:00,18:10:00,3,QA1775,QA,QAirline,192137,,
6734,BCN,MAD,11:50:00,3,01:30:00,13:20:00,3,QA4777,QA,QAirline,4091,,15444.0
6735,BCN,MAD,20:30:00,6,01:30:00,22:00:00,6,QA2228,QA,QAirline,4815,,18123.0
6736,BCN,MAD,11:50:00,1,01:30:00,13:20:00,1,QA2178,QA,QAirline,4815,,15414.0
6737,BCN,MAD,20:30:00,1,01:30:00,22:00:00,1,QA2298,QA,QAirline,4815,,15414.0
6738,BCN,MAD,07:45:00,3,01:25:00,09:10:00,3,QA2892,QA,QAirline,5084,,
6739,BCN,MAD,08:25:00,4,01:25:00,09:50:00,4,QA4946,QA,QAirline,5084,,
6740,BCN,MAD,11:50:00,2,01:30:00,13:20:00,2,QA4599,QA,QAirline,5710,,15458.0
6741,BCN,MAD,11:50:00,0,01:30:00,13:20:00,0,QA1317,QA,QAirline,5710,,15458.0
6742,BCN,MAD,11:50:00,5,01:30:00,13:20:00,5,QA3509,QA,QAirline,5710,,
6743,BCN,MAD,11:50:00,6,01:30:00,13:20:00,6,QA2501,QA,QAirline,5927,,15515.0
6744,BCN,MAD,16:20:00,1,01:25:00,17:45:00,1,QA4443,QA,QAirline,5980,,
6745,BCN,MAD,07:20:00,2,01:25:00,08:45:00,2,QA1069,QA,QAirline,6428,,
6746,BCN,MAD,16:25:00,3,01:25:00,17:50:00,3,QA1666,QA,QAirline,6428,,
6747,BCN,MAD,07:55:00,1,01:25:00,09:20:00,1,QA1087,QA,QAirline,6428,,
6748,BCN,MAD,16:25:00,5,01:25:00,17:50:00,5,QA3008,QA,QAirline,6428,,
6749,BCN,MAD,16:25:00,2,01:25:00,17:50:00,2,QA1967,QA,QAirline,6428,,
6750,BCN,MAD,20:30:00,0,01:30:00,22:00:00,0,QA1634,QA,QAirline,6605,,15458.0
6751,BCN,MAD,11:50:00,4,01:30:00,13:20:00,4,QA3131,QA,QAirline,6605,,
6752,BCN,MAD,16:20:00,4,01:25:00,17:45:00,4,QA2721,QA,QAirline,6965,,
6753,BCN,MAD,07:40:00,6,01:25:00,09:05:00,6,QA1626,QA,QAirline,6965,,
6754,BCN,MAD,20:30:00,4,01:30:00,22:00:00,4,QA1249,QA,QAirline,7501,,
6755,BCN,MAD,07:35:00,5,01:25:00,09:00:00,5,QA4804,QA,QAirline,7503,,
6756,BCN,MAD,16:20:00,0,01:25:00,17:45:00,0,QA2782,QA,QAirline,7503,,
6757,BCN,MAD,06:55:00,0,01:25:00,08:20:00,0,QA4607,QA,QAirline,7503,,
6758,BCN,MAD,10:05:00,3,01:25:00,11:30:00,3,QA4958,QA,QAirline,7519,,15414.0
6759,BCN,YYZ,14:00:00,4,02:40:00,16:40:00,4,QA1585,QA,QAirline,67719,73108.0,92364.0
6760,BCN,YYZ,14:00:00,1,02:40:00,16:40:00,1,QA1239,QA,QAirline,72736,,195119.0
6761,BCN,YYZ,14:00:00,5,02:40:00,16:40:00,5,QA3689,QA,QAirline,73316,73108.0,92364.0
6762,BCN,YYZ,14:05:00,2,03:10:00,17:15:00,2,QA1562,QA,QAirline,79603,140726.0,
6763,BCN,YYZ,11:45:00,0,03:15:00,15:00:00,0,QA1578,QA,QAirline,80887,275709.0,480421.0
6764,BCN,YYZ,11:45:00,4,03:15:00,15:00:00,4,QA3602,QA,QAirline,89390,226681.0,397032.0
6765,BCN,YYZ,11:45:00,1,03:15:00,15:00:00,1,QA2722,QA,QAirline,106274,223356.0,481828.0
6766,BCN,YYZ,11:45:00,5,03:15:00,15:00:00,5,QA4082,QA,QAirline,112925,249884.0,312237.0
6767,BCN,YYZ,14:05:00,6,03:10:00,17:15:00,6,QA3455,QA,QAirline,119850,124313.0,
6768,BCN,YYZ,11:45:00,6,03:15:00,15:00:00,6,QA3203,QA,QAirline,122256,,479477.0
6769,BCN,YYZ,11:45:00,1,03:15:00,15:00:00,1,QA2758,QA,QAirline,122624,223356.0,481828.0
6770,BCN,YYZ,11:45:00,4,03:15:00,15:00:00,4,QA1305,QA,QAirline,122624,226681.0,397032.0
6771,BCN,YYZ,11:45:00,5,03:15:00,15:00:00,5,QA1546,QA,QAirline,122624,249884.0,312237.0
6772,BCN,YYZ,11:45:00,0,03:15:00,15:00:00,0,QA4087,QA,QAirline,122624,275709.0,480421.0
6773,BCN,YYZ,11:45:00,4,03:15:00,15:00:00,4,QA3329,QA,QAirline,123088,,
6774,BCN,YYZ,11:45:00,1,03:15:00,15:00:00,1,QA4354,QA,QAirline,123088,,376971.0
6775,BCN,YYZ,11:45:00,5,03:15:00,15:00:00,5,QA4111,QA,QAirline,123088,,
6776,BCN,YYZ,11:45:00,6,03:15:00,15:00:00,6,QA1938,QA,QAirline,142577,,
6778,BOM,DXB,23:05:00,3,01:20:00,00:25:00,4,QA1453,QA,QAirline,11097,,
6779,BOM,DXB,23:40:00,4,01:30:00,01:10:00,5,QA4946,QA,QAirline,11097,,
6780,BOM,DXB,01:05:00,0,01:35:00,02:40:00,0,QA3076,QA,QAirline,11401,,46521.0
6781,BOM,DXB,20:20:00,2,01:35:00,21:55:00,2,QA2821,QA,QAirline,11439,,46521.0
6782,BOM,DXB,16:25:00,1,01:50:00,18:15:00,1,QA2975,QA,QAirline,11461,24028.0,55747.0
6783,BOM,DXB,20:20:00,4,01:35:00,21:55:00,4,QA1919,QA,QAirline,11548,,46521.0
6784,BOM,DXB,16:25:00,2,01:50:00,18:15:00,2,QA1432,QA,QAirline,11553,39540.0,54474.0
6785,BOM,DXB,08:25:00,0,01:35:00,10:00:00,0,QA3085,QA,QAirline,11606,,46521.0
6786,BOM,DXB,01:05:00,5,01:35:00,02:40:00,5,QA4166,QA,QAirline,11606,,52513.0
6787,BOM,DXB,01:05:00,3,01:35:00,02:40:00,3,QA2899,QA,QAirline,11606,,52513.0
6788,BOM,DXB,20:20:00,3,01:35:00,21:55:00,3,QA1271,QA,QAirline,11606,,46521.0
6789,BOM,DXB,08:25:00,3,01:35:00,10:00:00,3,QA2125,QA,QAirline,11606,,46521.0
6791,BOM,DXB,23:05:00,2,01:20:00,00:25:00,3,QA3516,QA,QAirline,11929,,
6792,BOM,DXB,23:05:00,1,01:25:00,00:30:00,2,QA4019,QA,QAirline,11929,,
6793,BOM,DXB,23:05:00,5,01:25:00,00:30:00,6,QA4457,QA,QAirline,11929,,
6802,BOM,LHR,06:30:00,6,05:00:00,11:30:00,6,QA2992,QA,QAirline,67673,,207974.0
6803,BOM,LHR,05:15:00,2,05:00:00,10:15:00,2,QA4481,QA,QAirline,67673,,276055.0
6804,BOM,LHR,10:15:00,0,05:00:00,15:15:00,0,QA3246,QA,QAirline,67673,,357547.0
6805,BOM,LHR,06:30:00,5,05:00:00,11:30:00,5,QA3554,QA,QAirline,67673,,359029.0
6806,BOM,LHR,15:00:00,1,05:00:00,20:00:00,1,QA4455,QA,QAirline,67673,,207148.0
