Unnamed: 0,origin,destination,depart_time,depart_weekday,duration,arrival_time,arrival_weekday,flight_no,airline_code,airline,economy_fare,business_fare,first_fare
4363,PNQ,NAG,00:15:00,4,01:20:00,01:35:00,4,QA491,QA,QAirline,8928,,
4364,PNQ,NAG,00:15:00,2,01:20:00,01:35:00,2,QA435,QA,QAirline,8928,,
4365,PNQ,NAG,07:15:00,2,01:20:00,08:35:00,2,QA127,QA,QAirline,8928,,
4366,PNQ,NAG,07:15:00,6,01:20:00,08:35:00,6,QA387,QA,QAirline,8928,,
4367,PNQ,NAG,00:15:00,0,01:20:00,01:35:00,0,QA447,QA,QAirline,8928,,
4368,PNQ,NAG,07:15:00,4,01:20:00,08:35:00,4,QA144,QA,QAirline,8928,,
4369,PNQ,NAG,00:15:00,3,01:20:00,01:35:00,3,QA187,QA,QAirline,8928,,
4370,PNQ,NAG,00:15:00,1,01:20:00,01:35:00,1,QA288,QA,QAirline,8928,,
4371,PNQ,NAG,00:15:00,5,01:20:00,01:35:00,5,QA261,QA,QAirline,8928,,
4372,PNQ,NAG,00:15:00,6,01:20:00,01:35:00,6,QA436,QA,QAirline,8928,,
4373,PNQ,NAG,07:15:00,5,01:20:00,08:35:00,5,QA266,QA,QAirline,8928,,
4374,PNQ,NAG,11:00:00,1,01:30:00,12:30:00,1,QA278,QA,QAirline,8928,,
4375,PNQ,NAG,11:00:00,3,01:30:00,12:30:00,3,QA409,QA,QAirline,8928,,
4376,PNQ,NAG,11:00:00,2,01:30:00,12:30:00,2,QA250,QA,QAirline,8928,,
4377,PNQ,NAG,11:00:00,0,01:30:00,12:30:00,0,QA174,QA,QAirline,8928,,
4378,PNQ,NAG,11:00:00,4,01:30:00,12:30:00,4,QA111,QA,QAirline,8928,,
4379,PNQ,NAG,11:00:00,6,01:30:00,12:30:00,6,QA168,QA,QAirline,8928,,
4380,PNQ,NAG,03:55:00,2,01:35:00,05:30:00,2,QA454,QA,QAirline,8928,,
4381,PNQ,NAG,03:55:00,0,01:35:00,05:30:00,0,QA229,QA,QAirline,8928,,
4382,PNQ,NAG,03:55:00,6,01:35:00,05:30:00,6,QA294,QA,QAirline,8928,,
4383,PNQ,NAG,03:55:00,5,01:35:00,05:30:00,5,QA419,QA,QAirline,8928,,
4384,PNQ,NAG,03:55:00,4,01:35:00,05:30:00,4,QA474,QA,QAirline,8928,,
4385,PNQ,IXC,03:45:00,3,02:20:00,06:05:00,3,QA417,QA,QAirline,11223,,
4386,PNQ,IXC,03:45:00,6,02:20:00,06:05:00,6,QA257,QA,QAirline,11646,,
4387,PNQ,IXC,03:45:00,1,02:20:00,06:05:00,1,QA292,QA,QAirline,11646,,
4388,PNQ,IXC,03:45:00,0,02:20:00,06:05:00,0,QA165,QA,QAirline,11917,,
4389,PNQ,IXC,03:45:00,2,02:20:00,06:05:00,2,QA386,QA,QAirline,12128,,
4390,PNQ,IXC,03:45:00,4,02:20:00,06:05:00,4,QA141,QA,QAirline,12128,,
4391,PNQ,IXC,03:45:00,5,02:20:00,06:05:00,5,QA374,QA,QAirline,13336,,
4392,PNQ,IXE,23:45:00,5,01:20:00,01:05:00,6,QA355,QA,QAirline,4702,,
4393,PNQ,IXE,23:45:00,3,01:20:00,01:05:00,4,QA107,QA,QAirline,4943,,
4394,PNQ,IXE,23:45:00,6,01:20:00,01:05:00,0,QA374,QA,QAirline,4943,,
4395,PNQ,IXE,23:45:00,1,01:20:00,01:05:00,2,QA485,QA,QAirline,4943,,
4396,PNQ,IDR,15:50:00,3,01:00:00,16:50:00,3,QA432,QA,QAirline,5937,,
4397,PNQ,IDR,15:50:00,4,01:00:00,16:50:00,4,QA297,QA,QAirline,6636,,
4398,PNQ,IDR,15:50:00,6,01:00:00,16:50:00,6,QA372,QA,QAirline,6636,,
4399,PNQ,IDR,15:50:00,1,01:00:00,16:50:00,1,QA181,QA,QAirline,6636,,
4400,PNQ,IDR,15:50:00,2,01:00:00,16:50:00,2,QA410,QA,QAirline,7102,,
4401,PNQ,IDR,15:50:00,0,01:00:00,16:50:00,0,QA443,QA,QAirline,8035,,
4402,PNQ,HUI,12:00:00,3,02:10:00,14:10:00,3,QA227,QA,QAirline,9492,,
4403,PNQ,HUI,12:00:00,0,02:10:00,14:10:00,0,QA437,QA,QAirline,10216,,
4404,PNQ,HUI,12:00:00,2,02:10:00,14:10:00,2,QA168,QA,QAirline,10216,,
4405,PNQ,HUI,12:00:00,4,02:10:00,14:10:00,4,QA412,QA,QAirline,10216,,
4406,PNQ,HUI,12:00:00,6,02:10:00,14:10:00,6,QA392,QA,QAirline,10216,,
4407,PNQ,HUI,03:00:00,6,02:20:00,05:20:00,6,QA361,QA,QAirline,10618,,
4408,IXB,HAN,14:25:00,3,01:55:00,16:20:00,3,QA153,QA,QAirline,8936,,
4409,IXB,HAN,14:25:00,0,01:55:00,16:20:00,0,QA304,QA,QAirline,8936,,
4410,IXB,HAN,14:25:00,2,01:55:00,16:20:00,2,QA320,QA,QAirline,9115,,
4411,IXB,HAN,14:25:00,1,01:55:00,16:20:00,1,QA273,QA,QAirline,9115,,
4412,IXB,HAN,14:25:00,6,01:55:00,16:20:00,6,QA120,QA,QAirline,9115,,
4413,IXB,HAN,14:25:00,5,01:55:00,16:20:00,5,QA186,QA,QAirline,9115,,
4414,IXB,HAN,14:25:00,4,01:55:00,16:20:00,4,QA418,QA,QAirline,9115,,
4415,IXB,HAN,09:10:00,5,02:15:00,11:25:00,5,QA126,QA,QAirline,9117,,
4416,IXB,HAN,09:10:00,0,02:15:00,11:25:00,0,QA275,QA,QAirline,9117,,
4417,IXB,HAN,09:10:00,1,02:15:00,11:25:00,1,QA421,QA,QAirline,9117,,
4418,IXB,HAN,09:10:00,2,02:15:00,11:25:00,2,QA227,QA,QAirline,9117,,
4419,IXB,HAN,09:10:00,3,02:15:00,11:25:00,3,QA489,QA,QAirline,9117,,
4420,IXB,HAN,09:10:00,6,02:15:00,11:25:00,6,QA491,QA,QAirline,9117,,
4421,IXB,HAN,13:50:00,2,02:25:00,16:15:00,2,QA274,QA,QAirline,9117,,20616.0
4422,IXB,HAN,15:50:00,4,02:25:00,18:15:00,4,QA456,QA,QAirline,9117,,
4423,IXB,HAN,15:50:00,1,02:25:00,18:15:00,1,QA231,QA,QAirline,9117,,
4424,IXB,HAN,15:50:00,6,02:25:00,18:15:00,6,QA254,QA,QAirline,9117,,
4425,IXB,HAN,15:50:00,3,02:25:00,18:15:00,3,QA162,QA,QAirline,9117,,
4426,IXB,HAN,15:50:00,2,02:25:00,18:15:00,2,QA141,QA,QAirline,9117,,
4427,IXB,HAN,13:50:00,3,02:25:00,16:15:00,3,QA494,QA,QAirline,9117,,20616.0
4428,IXB,HAN,13:50:00,6,02:25:00,16:15:00,6,QA415,QA,QAirline,9117,,21220.0
4429,IXB,HAN,13:50:00,1,02:25:00,16:15:00,1,QA327,QA,QAirline,9117,,20616.0
4430,IXB,HAN,15:50:00,5,02:25:00,18:15:00,5,QA365,QA,QAirline,9117,,
4431,IXB,HAN,15:50:00,0,02:25:00,18:15:00,0,QA480,QA,QAirline,9117,,
4432,IXB,HAN,13:50:00,5,02:25:00,16:15:00,5,QA391,QA,QAirline,9117,,21151.0
4433,IXB,SGN,11:40:00,5,02:50:00,14:30:00,5,QA381,QA,QAirline,9394,,
4434,IXB,SGN,11:40:00,6,02:50:00,14:30:00,6,QA102,QA,QAirline,9394,,
4435,IXB,SGN,16:20:00,5,03:05:00,19:25:00,5,QA257,QA,QAirline,9394,,
4436,IXB,SGN,11:40:00,2,02:50:00,14:30:00,2,QA245,QA,QAirline,10073,,
4437,IXB,SGN,16:20:00,0,03:05:00,19:25:00,0,QA446,QA,QAirline,10185,,
4438,IXB,SGN,16:20:00,1,03:05:00,19:25:00,1,QA303,QA,QAirline,10185,,
4439,IXB,SGN,16:20:00,4,03:05:00,19:25:00,4,QA296,QA,QAirline,10185,,
4440,IXB,SGN,16:20:00,3,03:05:00,19:25:00,3,QA192,QA,QAirline,10185,,
4441,IXB,SGN,11:30:00,4,03:00:00,14:30:00,4,QA348,QA,QAirline,10581,,
4442,IXB,SGN,11:30:00,6,03:00:00,14:30:00,6,QA415,QA,QAirline,10694,,
4443,IXB,SGN,16:20:00,6,03:05:00,19:25:00,6,QA412,QA,QAirline,11429,,
4444,IXB,DAD,09:40:00,4,03:15:00,12:55:00,4,QA422,QA,QAirline,11226,,
4445,IXB,DAD,09:40:00,5,03:15:00,12:55:00,5,QA190,QA,QAirline,11226,,
4446,IXB,DAD,09:40:00,6,03:15:00,12:55:00,6,QA407,QA,QAirline,11226,,
4447,IXB,DAD,09:40:00,2,03:15:00,12:55:00,2,QA424,QA,QAirline,11226,,
4448,IXB,DAD,09:40:00,0,03:15:00,12:55:00,0,QA169,QA,QAirline,11226,,
4449,IXB,DAD,09:40:00,3,03:15:00,12:55:00,3,QA391,QA,QAirline,11226,,
4450,IXB,DAD,09:40:00,1,03:15:00,12:55:00,1,QA396,QA,QAirline,11226,,
4451,IXB,DAD,09:50:00,2,02:50:00,12:40:00,2,QA276,QA,QAirline,11614,,
4452,IXB,DAD,09:50:00,3,02:50:00,12:40:00,3,QA280,QA,QAirline,11614,,
4453,IXB,DAD,09:50:00,0,02:50:00,12:40:00,0,QA153,QA,QAirline,11614,,
4454,IXB,DAD,09:50:00,6,02:50:00,12:40:00,6,QA220,QA,QAirline,11614,,
4455,IXB,DAD,09:50:00,4,02:50:00,12:40:00,4,QA356,QA,QAirline,11614,,
4456,IXB,DAD,08:40:00,5,03:05:00,11:45:00,5,QA495,QA,QAirline,11614,,
4457,IXB,DAD,08:40:00,3,03:05:00,11:45:00,3,QA192,QA,QAirline,11614,,
4458,IXB,DAD,08:40:00,6,03:05:00,11:45:00,6,QA103,QA,QAirline,11614,,
4459,IXB,DAD,08:40:00,2,03:05:00,11:45:00,2,QA134,QA,QAirline,11614,,
4460,IXB,DAD,08:40:00,0,03:05:00,11:45:00,0,QA479,QA,QAirline,11614,,
4461,IXB,DAD,08:40:00,1,03:05:00,11:45:00,1,QA400,QA,QAirline,11614,,
4462,IXB,DAD,08:40:00,4,03:05:00,11:45:00,4,QA282,QA,QAirline,11614,,
4463,IXB,DAD,09:50:00,1,02:50:00,12:40:00,1,QA261,QA,QAirline,12669,,
4464,IXB,DAD,09:50:00,5,02:50:00,12:40:00,5,QA399,QA,QAirline,15118,,
4465,IXB,PQC,15:30:00,2,02:55:00,18:25:00,2,QA414,QA,QAirline,11360,,
4466,IXB,PQC,15:30:00,5,02:55:00,18:25:00,5,QA366,QA,QAirline,11429,,
4467,IXB,PQC,15:30:00,6,02:55:00,18:25:00,6,QA263,QA,QAirline,11429,,
4468,IXB,PQC,15:30:00,0,02:55:00,18:25:00,0,QA141,QA,QAirline,11429,,
4469,IXB,PQC,15:00:00,5,02:40:00,17:40:00,5,QA460,QA,QAirline,11823,,
4470,IXB,PQC,15:00:00,3,02:40:00,17:40:00,3,QA483,QA,QAirline,11823,,
4471,IXB,PQC,15:00:00,4,02:40:00,17:40:00,4,QA498,QA,QAirline,12615,,
4472,IXB,PQC,15:00:00,1,02:40:00,17:40:00,1,QA130,QA,QAirline,12953,,
4473,IXB,PQC,15:00:00,6,02:40:00,17:40:00,6,QA427,QA,QAirline,14422,,
4474,IXB,PQC,15:30:00,4,02:55:00,18:25:00,4,QA116,QA,QAirline,14592,,
4475,IXB,HPH,13:15:00,4,02:20:00,15:35:00,4,QA408,QA,QAirline,8434,,
4476,IXB,HPH,13:15:00,3,02:20:00,15:35:00,3,QA485,QA,QAirline,9338,,
4477,IXB,HPH,13:15:00,5,02:20:00,15:35:00,5,QA234,QA,QAirline,9790,,
4478,IXB,HPH,13:15:00,2,02:20:00,15:35:00,2,QA436,QA,QAirline,10807,,
4479,IXB,HPH,13:15:00,1,02:20:00,15:35:00,1,QA206,QA,QAirline,13801,,
4480,IXB,HPH,13:15:00,6,02:20:00,15:35:00,6,QA500,QA,QAirline,16174,,
4481,IXB,HPH,13:15:00,0,02:20:00,15:35:00,0,QA321,QA,QAirline,17361,,
4482,IXB,VDO,15:40:00,4,01:05:00,16:45:00,4,QA234,QA,QAirline,6342,,
4483,IXB,VDO,15:40:00,6,01:05:00,16:45:00,6,QA209,QA,QAirline,6342,,14213.0
4484,IXB,VDO,15:40:00,2,01:05:00,16:45:00,2,QA381,QA,QAirline,6342,,
4485,IXB,VDO,12:00:00,3,01:10:00,13:10:00,3,QA284,QA,QAirline,6342,,
4486,IXB,VDO,12:00:00,2,01:10:00,13:10:00,2,QA177,QA,QAirline,6342,,
4487,IXB,VDO,12:00:00,6,01:10:00,13:10:00,6,QA206,QA,QAirline,6342,,
4488,IXB,VDO,12:00:00,1,01:10:00,13:10:00,1,QA293,QA,QAirline,6342,,
4489,IXB,VDO,12:40:00,5,01:10:00,13:50:00,5,QA328,QA,QAirline,6342,,
4490,IXB,VDO,12:40:00,2,01:10:00,13:50:00,2,QA234,QA,QAirline,6342,,
4491,IXB,VDO,12:00:00,5,01:10:00,13:10:00,5,QA450,QA,QAirline,6342,,
4492,IXB,VDO,16:40:00,0,01:30:00,18:10:00,0,QA325,QA,QAirline,6342,,
4493,IXB,VDO,16:40:00,3,01:30:00,18:10:00,3,QA420,QA,QAirline,6342,,
4494,IXB,VDO,16:40:00,1,01:30:00,18:10:00,1,QA293,QA,QAirline,6342,,
4495,IXB,VDO,14:20:00,2,01:00:00,15:20:00,2,QA295,QA,QAirline,6730,,
4496,IXB,VDO,14:20:00,3,01:00:00,15:20:00,3,QA261,QA,QAirline,6730,,
4497,IXB,VDO,14:20:00,6,01:00:00,15:20:00,6,QA315,QA,QAirline,6730,,
4498,IXB,VDO,14:20:00,5,01:00:00,15:20:00,5,QA495,QA,QAirline,6730,,
4499,IXB,VDO,14:55:00,4,01:05:00,16:00:00,4,QA170,QA,QAirline,6730,,
4500,IXB,VDO,14:55:00,3,01:05:00,16:00:00,3,QA110,QA,QAirline,6730,,
4501,IXB,VDO,14:55:00,1,01:05:00,16:00:00,1,QA345,QA,QAirline,6730,,
4502,IXB,VDO,14:55:00,6,01:05:00,16:00:00,6,QA475,QA,QAirline,6730,,
4503,IXB,VDO,14:55:00,2,01:05:00,16:00:00,2,QA340,QA,QAirline,6730,,
4504,IXB,THD,12:55:00,6,02:45:00,15:40:00,6,QA483,QA,QAirline,9043,,
4505,GAU,HAN,18:20:00,0,02:35:00,20:55:00,0,QA337,QA,QAirline,10185,11012.0,54048.0
4506,GAU,HAN,18:20:00,6,02:35:00,20:55:00,6,QA387,QA,QAirline,10185,15134.0,33183.0
4507,GAU,HAN,18:20:00,2,02:35:00,20:55:00,2,QA329,QA,QAirline,10185,15134.0,29331.0
4508,GAU,HAN,18:20:00,5,02:35:00,20:55:00,5,QA118,QA,QAirline,10185,11012.0,33183.0
4509,GAU,HAN,12:45:00,3,02:55:00,15:40:00,3,QA374,QA,QAirline,10185,15134.0,40084.0
4510,GAU,HAN,12:45:00,6,02:55:00,15:40:00,6,QA488,QA,QAirline,10185,15134.0,33183.0
4511,GAU,HAN,12:45:00,0,02:55:00,15:40:00,0,QA205,QA,QAirline,10185,15134.0,33183.0
4512,GAU,HAN,12:45:00,2,02:55:00,15:40:00,2,QA289,QA,QAirline,10185,15134.0,29331.0
4513,GAU,HAN,12:45:00,1,02:55:00,15:40:00,1,QA147,QA,QAirline,10185,15134.0,29331.0
4514,GAU,HAN,18:20:00,1,02:35:00,20:55:00,1,QA203,QA,QAirline,10365,12994.0,36232.0
4515,GAU,HAN,18:20:00,3,02:35:00,20:55:00,3,QA411,QA,QAirline,10365,11012.0,40084.0
4516,GAU,HAN,18:20:00,4,02:35:00,20:55:00,4,QA228,QA,QAirline,10365,15134.0,33183.0
4517,GAU,HAN,12:45:00,4,02:55:00,15:40:00,4,QA350,QA,QAirline,10365,12994.0,33183.0
4518,GAU,HAN,15:55:00,2,02:45:00,18:40:00,2,QA305,QA,QAirline,10366,,29504.0
4519,GAU,HAN,15:55:00,5,02:45:00,18:40:00,5,QA234,QA,QAirline,10366,,30038.0
4520,GAU,HAN,15:55:00,1,02:45:00,18:40:00,1,QA213,QA,QAirline,10366,,29504.0
4521,GAU,HAN,15:55:00,3,02:45:00,18:40:00,3,QA310,QA,QAirline,10366,,29504.0
4522,GAU,HAN,15:55:00,0,02:45:00,18:40:00,0,QA303,QA,QAirline,10366,,29504.0
4523,GAU,HAN,15:55:00,6,02:45:00,18:40:00,6,QA494,QA,QAirline,10366,,30038.0
4524,GAU,HAN,16:10:00,4,02:55:00,19:05:00,4,QA400,QA,QAirline,10366,,
4525,GAU,HAN,16:10:00,2,02:55:00,19:05:00,2,QA201,QA,QAirline,10366,,
4526,GAU,HAN,16:10:00,6,02:55:00,19:05:00,6,QA333,QA,QAirline,10366,,
4527,GAU,HAN,16:10:00,5,02:55:00,19:05:00,5,QA497,QA,QAirline,10366,,
4528,GAU,HAN,16:10:00,0,02:55:00,19:05:00,0,QA141,QA,QAirline,10366,,
4529,GAU,HAN,16:10:00,3,02:55:00,19:05:00,3,QA131,QA,QAirline,10366,,
4530,GAU,SGN,16:10:00,3,03:25:00,19:35:00,3,QA458,QA,QAirline,10755,,
4531,GAU,SGN,16:10:00,2,03:25:00,19:35:00,2,QA356,QA,QAirline,10755,,
4532,GAU,SGN,06:50:00,0,03:35:00,10:25:00,0,QA454,QA,QAirline,10755,,
4533,GAU,SGN,06:50:00,2,03:35:00,10:25:00,2,QA192,QA,QAirline,10755,,
4534,GAU,SGN,06:50:00,4,03:35:00,10:25:00,4,QA454,QA,QAirline,10755,,
4535,GAU,SGN,06:50:00,6,03:35:00,10:25:00,6,QA312,QA,QAirline,10755,,
4536,GAU,SGN,06:50:00,3,03:35:00,10:25:00,3,QA124,QA,QAirline,10755,,
4537,GAU,SGN,16:10:00,4,03:25:00,19:35:00,4,QA319,QA,QAirline,11643,,
4538,GAU,SGN,16:10:00,5,03:25:00,19:35:00,5,QA203,QA,QAirline,11643,,
4539,GAU,SGN,06:50:00,5,03:35:00,10:25:00,5,QA375,QA,QAirline,11643,,
4540,GAU,SGN,16:10:00,1,03:25:00,19:35:00,1,QA375,QA,QAirline,12531,,
4541,GAU,SGN,16:10:00,6,03:25:00,19:35:00,6,QA224,QA,QAirline,12531,,
4542,GAU,SGN,16:10:00,0,03:25:00,19:35:00,0,QA245,QA,QAirline,15639,,
4543,GAU,DAD,17:45:00,3,03:20:00,21:05:00,3,QA325,QA,QAirline,16278,,
4544,GAU,DAD,12:15:00,1,03:10:00,15:25:00,1,QA309,QA,QAirline,17164,,
4545,GAU,DAD,12:15:00,0,03:10:00,15:25:00,0,QA489,QA,QAirline,17164,,
4546,GAU,DAD,12:15:00,3,03:10:00,15:25:00,3,QA455,QA,QAirline,17164,,
4547,GAU,DAD,17:45:00,5,03:20:00,21:05:00,5,QA401,QA,QAirline,18925,,
4548,GAU,DAD,17:45:00,6,03:20:00,21:05:00,6,QA222,QA,QAirline,18925,,
4549,GAU,DAD,13:05:00,4,03:15:00,16:20:00,4,QA457,QA,QAirline,19525,,
4550,GAU,DAD,13:05:00,5,03:15:00,16:20:00,5,QA333,QA,QAirline,19525,,
4551,GAU,DAD,13:05:00,1,03:15:00,16:20:00,1,QA417,QA,QAirline,19707,,
4552,GAU,DAD,13:05:00,0,03:15:00,16:20:00,0,QA416,QA,QAirline,19707,,
4553,GAU,DAD,17:45:00,4,03:10:00,20:55:00,4,QA346,QA,QAirline,20054,,
4554,GAU,DAD,17:45:00,1,03:20:00,21:05:00,1,QA422,QA,QAirline,20054,,
4555,GAU,DAD,17:45:00,2,03:20:00,21:05:00,2,QA392,QA,QAirline,20054,,
4556,GAU,DAD,13:05:00,6,03:15:00,16:20:00,6,QA161,QA,QAirline,21558,,
4557,GAU,DAD,17:45:00,0,03:20:00,21:05:00,0,QA481,QA,QAirline,23549,,
4558,GAU,DAD,13:05:00,2,03:15:00,16:20:00,2,QA484,QA,QAirline,24000,,
4559,GAU,DAD,13:05:00,3,03:15:00,16:20:00,3,QA178,QA,QAirline,26825,,
4560,GAU,DAD,12:15:00,2,03:10:00,15:25:00,2,QA259,QA,QAirline,27221,,
4561,GAU,PQC,17:10:00,2,02:55:00,20:05:00,2,QA412,QA,QAirline,11677,,
4562,GAU,PQC,17:10:00,1,02:55:00,20:05:00,1,QA269,QA,QAirline,11797,,
4563,GAU,PQC,17:10:00,3,02:55:00,20:05:00,3,QA217,QA,QAirline,11797,,
4564,GAU,PQC,17:10:00,4,02:55:00,20:05:00,4,QA423,QA,QAirline,11797,,
4565,GAU,PQC,17:10:00,5,02:55:00,20:05:00,5,QA256,QA,QAirline,11797,,
4566,GAU,PQC,08:45:00,4,03:05:00,11:50:00,4,QA498,QA,QAirline,12192,,
4567,GAU,PQC,08:45:00,6,03:05:00,11:50:00,6,QA261,QA,QAirline,12192,,
4568,GAU,PQC,12:15:00,4,02:50:00,15:05:00,4,QA148,QA,QAirline,12418,,
4569,GAU,PQC,08:45:00,2,03:05:00,11:50:00,2,QA362,QA,QAirline,12418,,
4570,GAU,PQC,08:45:00,3,03:05:00,11:50:00,3,QA450,QA,QAirline,12418,,
4571,GAU,PQC,08:45:00,5,03:05:00,11:50:00,5,QA440,QA,QAirline,12644,,
4572,GAU,PQC,17:10:00,6,02:55:00,20:05:00,6,QA231,QA,QAirline,12701,,
4573,GAU,PQC,17:10:00,0,02:55:00,20:05:00,0,QA199,QA,QAirline,12701,,
4574,GAU,PQC,12:15:00,3,02:50:00,15:05:00,3,QA478,QA,QAirline,12983,,
4575,GAU,PQC,12:15:00,2,02:50:00,15:05:00,2,QA298,QA,QAirline,13322,,
4576,GAU,PQC,12:15:00,5,02:50:00,15:05:00,5,QA450,QA,QAirline,13774,,
4577,GAU,PQC,08:45:00,1,03:05:00,11:50:00,1,QA161,QA,QAirline,13774,,
4578,GAU,PQC,12:15:00,6,02:50:00,15:05:00,6,QA146,QA,QAirline,14226,,
4579,GAU,PQC,12:15:00,1,02:50:00,15:05:00,1,QA351,QA,QAirline,15356,,
4580,GAU,HPH,16:00:00,4,02:35:00,18:35:00,4,QA296,QA,QAirline,12757,,
4581,GAU,HPH,16:00:00,3,02:35:00,18:35:00,3,QA109,QA,QAirline,14791,,
4582,GAU,HPH,16:00:00,6,02:35:00,18:35:00,6,QA319,QA,QAirline,15921,,
4583,GAU,HPH,16:00:00,2,02:35:00,18:35:00,2,QA296,QA,QAirline,15921,,
4584,GAU,HPH,16:00:00,5,02:35:00,18:35:00,5,QA183,QA,QAirline,17390,,
4585,GAU,HPH,16:00:00,0,02:35:00,18:35:00,0,QA338,QA,QAirline,22701,,
4586,GAU,HPH,16:00:00,1,02:35:00,18:35:00,1,QA492,QA,QAirline,22701,,
4587,GAU,VDO,11:40:00,0,01:20:00,13:00:00,0,QA374,QA,QAirline,7636,,
4588,GAU,VDO,11:40:00,2,01:20:00,13:00:00,2,QA279,QA,QAirline,8210,,
1514200,GAU,VDO,11:40:00,4,01:20:00,13:00:00,4,QA420,QA,QAirline,8210,,
4590,GAU,VDO,14:00:00,6,01:25:00,15:25:00,6,QA310,QA,QAirline,8210,,22517.0
4591,GAU,VDO,14:00:00,3,01:25:00,15:25:00,3,QA145,QA,QAirline,8210,,13648.0
4592,GAU,VDO,14:00:00,5,01:25:00,15:25:00,5,QA411,QA,QAirline,8210,,14182.0
4593,GAU,VDO,14:00:00,1,01:25:00,15:25:00,1,QA419,QA,QAirline,8210,,13648.0
4594,GAU,VDO,18:30:00,5,01:30:00,20:00:00,5,QA276,QA,QAirline,8210,,
4595,GAU,VDO,18:30:00,6,01:30:00,20:00:00,6,QA339,QA,QAirline,8210,,
4596,GAU,VDO,11:05:00,0,01:15:00,12:20:00,0,QA421,QA,QAirline,8499,,
4597,GAU,VDO,20:50:00,1,01:15:00,22:05:00,1,QA280,QA,QAirline,8613,,
4598,GAU,VDO,20:50:00,3,01:15:00,22:05:00,3,QA115,QA,QAirline,8613,,
4599,GAU,VDO,20:50:00,5,01:15:00,22:05:00,5,QA244,QA,QAirline,8613,,
4600,GAU,VDO,11:05:00,5,01:15:00,12:20:00,5,QA485,QA,QAirline,8613,,
4601,GAU,VDO,11:05:00,6,01:15:00,12:20:00,6,QA387,QA,QAirline,8613,,
4602,GAU,VDO,19:15:00,3,01:15:00,20:30:00,3,QA217,QA,QAirline,8613,,
4603,GAU,VDO,19:15:00,1,01:15:00,20:30:00,1,QA319,QA,QAirline,8613,,
4604,GAU,VDO,19:15:00,0,01:15:00,20:30:00,0,QA255,QA,QAirline,8613,,
4605,GAU,VDO,19:15:00,5,01:15:00,20:30:00,5,QA128,QA,QAirline,8613,,
4606,GAU,VDO,08:50:00,1,01:20:00,10:10:00,1,QA459,QA,QAirline,8613,,
4607,GAU,VDO,08:50:00,4,01:20:00,10:10:00,4,QA478,QA,QAirline,8613,,
4608,GAU,VDO,08:50:00,0,01:20:00,10:10:00,0,QA241,QA,QAirline,8613,,
4609,GAU,VDO,06:50:00,3,01:30:00,08:20:00,3,QA490,QA,QAirline,8613,,
4610,GAU,VDO,06:50:00,0,01:30:00,08:20:00,0,QA208,QA,QAirline,8613,,
4611,GAU,VDO,06:50:00,5,01:30:00,08:20:00,5,QA447,QA,QAirline,8613,,
4612,GAU,JAI,10:55:00,3,02:45:00,13:40:00,3,QA420,QA,QAirline,8164,,
4613,GAU,JAI,10:55:00,5,02:45:00,13:40:00,5,QA427,QA,QAirline,10740,,
4614,GAU,JAI,10:55:00,4,02:45:00,13:40:00,4,QA149,QA,QAirline,10740,,
4615,GAU,JAI,10:55:00,6,02:45:00,13:40:00,6,QA364,QA,QAirline,10740,,
4616,GAU,JAI,10:55:00,1,02:45:00,13:40:00,1,QA279,QA,QAirline,10740,,
4617,GAU,JAI,10:55:00,2,02:45:00,13:40:00,2,QA148,QA,QAirline,10740,,
4618,GAU,JAI,10:55:00,0,02:45:00,13:40:00,0,QA328,QA,QAirline,10740,,
4619,GAU,JAI,19:50:00,5,02:55:00,22:45:00,5,QA213,QA,QAirline,11143,,
4620,GAU,JAI,19:50:00,3,02:55:00,22:45:00,3,QA129,QA,QAirline,11143,,
4621,GAU,JAI,19:50:00,1,02:55:00,22:45:00,1,QA466,QA,QAirline,11143,,
4622,GAU,JAI,19:50:00,0,02:55:00,22:45:00,0,QA445,QA,QAirline,11143,,
4623,GAU,JAI,19:50:00,6,02:55:00,22:45:00,6,QA418,QA,QAirline,11143,,
4624,GAU,JAI,19:50:00,4,02:55:00,22:45:00,4,QA373,QA,QAirline,11143,,
4625,GAU,LKO,11:15:00,3,01:45:00,13:00:00,3,QA274,QA,QAirline,8011,,
4626,GAU,LKO,11:15:00,2,01:45:00,13:00:00,2,QA480,QA,QAirline,8915,,
4627,GAU,LKO,11:15:00,5,01:45:00,13:00:00,5,QA254,QA,QAirline,8915,,
4628,GAU,LKO,11:15:00,0,01:45:00,13:00:00,0,QA435,QA,QAirline,9367,,
4629,GAU,LKO,11:15:00,1,01:45:00,13:00:00,1,QA221,QA,QAirline,9367,,
4630,GAU,LKO,11:15:00,4,01:45:00,13:00:00,4,QA108,QA,QAirline,9819,,
4631,GAU,LKO,11:15:00,6,01:45:00,13:00:00,6,QA394,QA,QAirline,9819,,
4632,GAU,PNQ,22:55:00,6,03:15:00,02:10:00,0,QA293,QA,QAirline,8633,,
4633,GAU,PNQ,22:55:00,2,03:15:00,02:10:00,3,QA454,QA,QAirline,8633,,
4634,GAU,PNQ,22:55:00,3,03:15:00,02:10:00,4,QA279,QA,QAirline,9197,,
4635,GAU,PNQ,22:55:00,5,03:15:00,02:10:00,6,QA375,QA,QAirline,9763,,
4636,GAU,PNQ,22:55:00,4,03:15:00,02:10:00,5,QA302,QA,QAirline,9763,,
